term,group1,group2,estimate,p.adj,p.adj.signif
interaction_var:strain,0.5e-06:GFC0247,100.5e-06:GFC0254,-0.007348817999838941,1,ns
interaction_var:strain,0.5e-06:GFC0247,0.0:GFC0255,0.03233572169424795,1,ns
interaction_var:strain,0.5e-06:GFC0247,100.0:GFC0255,0.04184762631023872,1,ns
interaction_var:strain,0.5e-06:GFC0247,0.5e-06:GFC0255,-0.013534140922170507,1,ns
interaction_var:strain,0.5e-06:GFC0247,100.5e-06:GFC0255,-0.018187592514772644,1,ns
interaction_var:strain,0.5e-06:GFC0247,0.0:GFC0256,0.03373538454142841,1,ns
interaction_var:strain,0.5e-06:GFC0247,100.0:GFC0256,0.02943857014836873,1,ns
interaction_var:strain,0.5e-06:GFC0247,0.5e-06:GFC0256,-0.0013720133130253331,1,ns
interaction_var:strain,0.5e-06:GFC0247,100.5e-06:GFC0256,-0.01746083800896886,1,ns
interaction_var:strain,0.5e-06:GFC0247,0.0:GFC0257,0.029189810155225898,1,ns
interaction_var:strain,0.5e-06:GFC0247,100.0:GFC0257,0.030964346353773847,1,ns
interaction_var:strain,0.5e-06:GFC0247,0.5e-06:GFC0257,-0.0022266047892027796,1,ns
interaction_var:strain,0.5e-06:GFC0247,100.5e-06:GFC0257,-0.0028414958521473244,1,ns
interaction_var:strain,0.5e-06:GFC0247,0.0:GFC0258,0.02460974423762649,1,ns
interaction_var:strain,0.5e-06:GFC0247,100.0:GFC0258,0.038542250128098726,1,ns
interaction_var:strain,0.5e-06:GFC0247,0.5e-06:GFC0258,5.629427831250755e-4,1,ns
interaction_var:strain,0.5e-06:GFC0247,100.5e-06:GFC0258,0.010151378290287866,1,ns
interaction_var:strain,0.5e-06:GFC0247,0.0:SV01,0.04915835894663892,0.999,ns
interaction_var:strain,0.5e-06:GFC0247,100.0:SV01,0.02960226245429523,1,ns
interaction_var:strain,0.5e-06:GFC0247,0.5e-06:SV01,0.019154180500267542,1,ns
interaction_var:strain,0.5e-06:GFC0247,100.5e-06:SV01,-0.012888942750289067,1,ns
interaction_var:strain,100.5e-06:GFC0247,0.0:GFC0248,0.028440561167251216,1,ns
interaction_var:strain,100.5e-06:GFC0247,100.0:GFC0248,0.019261930294843216,1,ns
interaction_var:strain,100.5e-06:GFC0247,0.5e-06:GFC0248,-0.007947093966343716,1,ns
interaction_var:strain,100.5e-06:GFC0247,100.5e-06:GFC0248,-0.019451538450987765,1,ns
interaction_var:strain,100.5e-06:GFC0247,0.0:GFC0249,0.0014516012957993818,1,ns
interaction_var:strain,100.5e-06:GFC0247,100.0:GFC0249,-0.014894290476644728,1,ns
interaction_var:strain,100.5e-06:GFC0247,0.5e-06:GFC0249,-0.030565831174238445,1,ns
interaction_var:strain,100.5e-06:GFC0247,100.5e-06:GFC0249,-0.028574016886333597,1,ns
interaction_var:strain,100.5e-06:GFC0247,0.0:GFC0250,0.034376699345460365,1,ns
interaction_var:strain,100.5e-06:GFC0247,100.0:GFC0250,0.02545902643485351,1,ns
interaction_var:strain,100.5e-06:GFC0247,0.5e-06:GFC0250,-0.011185869884482252,1,ns
interaction_var:strain,100.5e-06:GFC0247,100.5e-06:GFC0250,-0.016255573106591564,1,ns
interaction_var:strain,100.5e-06:GFC0247,0.0:GFC0251,0.017841300695526086,1,ns
interaction_var:strain,100.5e-06:GFC0247,100.0:GFC0251,0.012117835644220115,1,ns
interaction_var:strain,100.5e-06:GFC0247,0.5e-06:GFC0251,-0.009931773258403942,1,ns
interaction_var:strain,100.5e-06:GFC0247,100.5e-06:GFC0251,0.0015624004339179487,1,ns
interaction_var:strain,100.5e-06:GFC0247,0.0:GFC0252,0.029654906688105914,1,ns
interaction_var:strain,100.5e-06:GFC0247,100.0:GFC0252,0.025915476073252536,1,ns
interaction_var:strain,100.5e-06:GFC0247,0.5e-06:GFC0252,-0.020586289233619243,1,ns
interaction_var:strain,100.5e-06:GFC0247,100.5e-06:GFC0252,-0.0020246817316282306,1,ns
interaction_var:strain,100.5e-06:GFC0247,0.0:GFC0253,0.037062372117071224,1,ns
interaction_var:strain,100.5e-06:GFC0247,100.0:GFC0253,0.029894877910606715,1,ns
interaction_var:strain,100.5e-06:GFC0247,0.5e-06:GFC0253,-0.005146395980700186,1,ns
interaction_var:strain,100.5e-06:GFC0247,100.5e-06:GFC0253,0.004386597863654446,1,ns
interaction_var:strain,100.5e-06:GFC0247,0.0:GFC0254,0.03465654938373705,1,ns
interaction_var:strain,100.5e-06:GFC0247,100.0:GFC0254,0.05208400708537134,1,ns
interaction_var:strain,100.5e-06:GFC0247,0.5e-06:GFC0254,-0.0038845094847742567,1,ns
interaction_var:strain,100.5e-06:GFC0247,100.5e-06:GFC0254,-9.690957546678036e-4,1,ns
interaction_var:strain,100.5e-06:GFC0247,0.0:GFC0255,0.038715443939419086,1,ns
interaction_var:strain,100.5e-06:GFC0247,100.0:GFC0255,0.04822734855540986,1,ns
interaction_var:strain,100.5e-06:GFC0247,0.5e-06:GFC0255,-0.007154418676999369,1,ns
interaction_var:strain,100.5e-06:GFC0247,100.5e-06:GFC0255,-0.011807870269601506,1,ns
interaction_var:strain,100.5e-06:GFC0247,0.0:GFC0256,0.04011510678659955,1,ns
interaction_var:strain,100.5e-06:GFC0247,100.0:GFC0256,0.03581829239353987,1,ns
interaction_var:strain,100.5e-06:GFC0247,0.5e-06:GFC0256,0.005007708932145805,1,ns
interaction_var:strain,100.5e-06:GFC0247,100.5e-06:GFC0256,-0.011081115763797722,1,ns
interaction_var:strain,100.5e-06:GFC0247,0.0:GFC0257,0.035569532400397036,1,ns
interaction_var:strain,100.5e-06:GFC0247,100.0:GFC0257,0.037344068598944985,1,ns
interaction_var:strain,100.5e-06:GFC0247,0.5e-06:GFC0257,0.004153117455968358,1,ns
interaction_var:strain,100.5e-06:GFC0247,100.5e-06:GFC0257,0.0035382263930238134,1,ns
interaction_var:strain,100.5e-06:GFC0247,0.0:GFC0258,0.03098946648279763,1,ns
interaction_var:strain,100.5e-06:GFC0247,100.0:GFC0258,0.044921972373269864,1,ns
interaction_var:strain,100.5e-06:GFC0247,0.5e-06:GFC0258,0.006942665028296213,1,ns
interaction_var:strain,100.5e-06:GFC0247,100.5e-06:GFC0258,0.016531100535459003,1,ns
interaction_var:strain,100.5e-06:GFC0247,0.0:SV01,0.05553808119181006,0.981,ns
interaction_var:strain,100.5e-06:GFC0247,100.0:SV01,0.03598198469946637,1,ns
interaction_var:strain,100.5e-06:GFC0247,0.5e-06:SV01,0.02553390274543868,1,ns
interaction_var:strain,100.5e-06:GFC0247,100.5e-06:SV01,-0.00650922050511793,1,ns
interaction_var:strain,0.0:GFC0248,100.0:GFC0248,-0.009178630872408,1,ns
interaction_var:strain,0.0:GFC0248,0.5e-06:GFC0248,-0.03638765513359493,1,ns
interaction_var:strain,0.0:GFC0248,100.5e-06:GFC0248,-0.04789209961823898,1,ns
interaction_var:strain,0.0:GFC0248,0.0:GFC0249,-0.026988959871451834,1,ns
interaction_var:strain,0.0:GFC0248,100.0:GFC0249,-0.043334851643895944,0.999,ns
interaction_var:strain,0.0:GFC0248,0.5e-06:GFC0249,-0.05900639234148966,0.991,ns
interaction_var:strain,0.0:GFC0248,100.5e-06:GFC0249,-0.057014578053584813,0.996,ns
interaction_var:strain,0.0:GFC0248,0.0:GFC0250,0.005936138178209149,1,ns
interaction_var:strain,0.0:GFC0248,100.0:GFC0250,-0.002981534732397706,1,ns
interaction_var:strain,0.0:GFC0248,0.5e-06:GFC0250,-0.03962643105173347,1,ns
interaction_var:strain,0.0:GFC0248,100.5e-06:GFC0250,-0.04469613427384278,1,ns
interaction_var:strain,0.0:GFC0248,0.0:GFC0251,-0.01059926047172513,1,ns
interaction_var:strain,0.0:GFC0248,100.0:GFC0251,-0.0163227255230311,1,ns
interaction_var:strain,0.0:GFC0248,0.5e-06:GFC0251,-0.03837233442565516,1,ns
interaction_var:strain,0.0:GFC0248,100.5e-06:GFC0251,-0.026878160733333267,1,ns
interaction_var:strain,0.0:GFC0248,0.0:GFC0252,0.0012143455208546983,1,ns
interaction_var:strain,0.0:GFC0248,100.0:GFC0252,-0.00252508509399868,1,ns
interaction_var:strain,0.0:GFC0248,0.5e-06:GFC0252,-0.04902685040087046,1,ns
interaction_var:strain,0.0:GFC0248,100.5e-06:GFC0252,-0.030465242898879447,1,ns
interaction_var:strain,0.0:GFC0248,0.0:GFC0253,0.008621810949820008,1,ns
interaction_var:strain,0.0:GFC0248,100.0:GFC0253,0.0014543167433554993,1,ns
interaction_var:strain,0.0:GFC0248,0.5e-06:GFC0253,-0.0335869571479514,1,ns
interaction_var:strain,0.0:GFC0248,100.5e-06:GFC0253,-0.02405396330359677,1,ns
interaction_var:strain,0.0:GFC0248,0.0:GFC0254,0.006215988216485835,1,ns
interaction_var:strain,0.0:GFC0248,100.0:GFC0254,0.02364344591812012,1,ns
interaction_var:strain,0.0:GFC0248,0.5e-06:GFC0254,-0.03232507065202547,1,ns
interaction_var:strain,0.0:GFC0248,100.5e-06:GFC0254,-0.02940965692191902,1,ns
interaction_var:strain,0.0:GFC0248,0.0:GFC0255,0.01027488277216787,1,ns
interaction_var:strain,0.0:GFC0248,100.0:GFC0255,0.019786787388158644,1,ns
interaction_var:strain,0.0:GFC0248,0.5e-06:GFC0255,-0.035594979844250585,1,ns
interaction_var:strain,0.0:GFC0248,100.5e-06:GFC0255,-0.04024843143685272,1,ns
interaction_var:strain,0.0:GFC0248,0.0:GFC0256,0.011674545619348331,1,ns
interaction_var:strain,0.0:GFC0248,100.0:GFC0256,0.007377731226288653,1,ns
interaction_var:strain,0.0:GFC0248,0.5e-06:GFC0256,-0.02343285223510541,1,ns
interaction_var:strain,0.0:GFC0248,100.5e-06:GFC0256,-0.03952167693104894,1,ns
interaction_var:strain,0.0:GFC0248,0.0:GFC0257,0.00712897123314582,1,ns
interaction_var:strain,0.0:GFC0248,100.0:GFC0257,0.008903507431693769,1,ns
interaction_var:strain,0.0:GFC0248,0.5e-06:GFC0257,-0.024287443711282858,1,ns
interaction_var:strain,0.0:GFC0248,100.5e-06:GFC0257,-0.024902334774227403,1,ns
interaction_var:strain,0.0:GFC0248,0.0:GFC0258,0.0025489053155464125,1,ns
interaction_var:strain,0.0:GFC0248,100.0:GFC0258,0.016481411206018648,1,ns
interaction_var:strain,0.0:GFC0248,0.5e-06:GFC0258,-0.021497896138955003,1,ns
interaction_var:strain,0.0:GFC0248,100.5e-06:GFC0258,-0.011909460631792212,1,ns
interaction_var:strain,0.0:GFC0248,0.0:SV01,0.02709752002455884,1,ns
interaction_var:strain,0.0:GFC0248,100.0:SV01,0.007541423532215152,1,ns
interaction_var:strain,0.0:GFC0248,0.5e-06:SV01,-0.0029066584218125358,1,ns
interaction_var:strain,0.0:GFC0248,100.5e-06:SV01,-0.034949781672369146,1,ns
interaction_var:strain,100.0:GFC0248,0.5e-06:GFC0248,-0.02720902426118693,1,ns
interaction_var:strain,100.0:GFC0248,100.5e-06:GFC0248,-0.03871346874583098,1,ns
interaction_var:strain,100.0:GFC0248,0.0:GFC0249,-0.017810328999043834,1,ns
interaction_var:strain,100.0:GFC0248,100.0:GFC0249,-0.034156220771487944,1,ns
interaction_var:strain,100.0:GFC0248,0.5e-06:GFC0249,-0.04982776146908166,1,ns
interaction_var:strain,100.0:GFC0248,100.5e-06:GFC0249,-0.04783594718117681,1,ns
interaction_var:strain,100.0:GFC0248,0.0:GFC0250,0.01511476905061715,1,ns
interaction_var:strain,100.0:GFC0248,100.0:GFC0250,0.006197096140010294,1,ns
interaction_var:strain,100.0:GFC0248,0.5e-06:GFC0250,-0.030447800179325468,1,ns
interaction_var:strain,100.0:GFC0248,100.5e-06:GFC0250,-0.03551750340143478,1,ns
interaction_var:strain,100.0:GFC0248,0.0:GFC0251,-0.0014206295993171303,1,ns
interaction_var:strain,100.0:GFC0248,100.0:GFC0251,-0.007144094650623101,1,ns
interaction_var:strain,100.0:GFC0248,0.5e-06:GFC0251,-0.029193703553247158,1,ns
interaction_var:strain,100.0:GFC0248,100.5e-06:GFC0251,-0.017699529860925267,1,ns
interaction_var:strain,100.0:GFC0248,0.0:GFC0252,0.010392976393262698,1,ns
interaction_var:strain,100.0:GFC0248,100.0:GFC0252,0.00665354577840932,1,ns
interaction_var:strain,100.0:GFC0248,0.5e-06:GFC0252,-0.03984821952846246,1,ns
interaction_var:strain,100.0:GFC0248,100.5e-06:GFC0252,-0.021286612026471446,1,ns
interaction_var:strain,100.0:GFC0248,0.0:GFC0253,0.017800441822228008,1,ns
interaction_var:strain,100.0:GFC0248,100.0:GFC0253,0.0106329476157635,1,ns
interaction_var:strain,100.0:GFC0248,0.5e-06:GFC0253,-0.0244083262755434,1,ns
interaction_var:strain,100.0:GFC0248,100.5e-06:GFC0253,-0.01487533243118877,1,ns
interaction_var:strain,100.0:GFC0248,0.0:GFC0254,0.015394619088893835,1,ns
interaction_var:strain,100.0:GFC0248,100.0:GFC0254,0.03282207679052812,1,ns
interaction_var:strain,100.0:GFC0248,0.5e-06:GFC0254,-0.023146439779617473,1,ns
interaction_var:strain,100.0:GFC0248,100.5e-06:GFC0254,-0.02023102604951102,1,ns
interaction_var:strain,100.0:GFC0248,0.0:GFC0255,0.01945351364457587,1,ns
interaction_var:strain,100.0:GFC0248,100.0:GFC0255,0.028965418260566644,1,ns
interaction_var:strain,100.0:GFC0248,0.5e-06:GFC0255,-0.026416348971842585,1,ns
interaction_var:strain,100.0:GFC0248,100.5e-06:GFC0255,-0.03106980056444472,1,ns
interaction_var:strain,100.0:GFC0248,0.0:GFC0256,0.02085317649175633,1,ns
interaction_var:strain,100.0:GFC0248,100.0:GFC0256,0.016556362098696653,1,ns
interaction_var:strain,100.0:GFC0248,0.5e-06:GFC0256,-0.014254221362697411,1,ns
interaction_var:strain,100.0:GFC0248,100.5e-06:GFC0256,-0.030343046058640938,1,ns
interaction_var:strain,100.0:GFC0248,0.0:GFC0257,0.01630760210555382,1,ns
interaction_var:strain,100.0:GFC0248,100.0:GFC0257,0.01808213830410177,1,ns
interaction_var:strain,100.0:GFC0248,0.5e-06:GFC0257,-0.015108812838874858,1,ns
interaction_var:strain,100.0:GFC0248,100.5e-06:GFC0257,-0.015723703901819402,1,ns
interaction_var:strain,100.0:GFC0248,0.0:GFC0258,0.011727536187954413,1,ns
interaction_var:strain,100.0:GFC0248,100.0:GFC0258,0.025660042078426648,1,ns
interaction_var:strain,100.0:GFC0248,0.5e-06:GFC0258,-0.012319265266547003,1,ns
interaction_var:strain,100.0:GFC0248,100.5e-06:GFC0258,-0.0027308297593842124,1,ns
interaction_var:strain,100.0:GFC0248,0.0:SV01,0.03627615089696684,1,ns
interaction_var:strain,100.0:GFC0248,100.0:SV01,0.016720054404623153,1,ns
interaction_var:strain,100.0:GFC0248,0.5e-06:SV01,0.006271972450595464,1,ns
interaction_var:strain,100.0:GFC0248,100.5e-06:SV01,-0.025771150799961146,1,ns
interaction_var:strain,0.5e-06:GFC0248,100.5e-06:GFC0248,-0.01150444448464405,1,ns
interaction_var:strain,0.5e-06:GFC0248,0.0:GFC0249,0.009398695262143097,1,ns
interaction_var:strain,0.5e-06:GFC0248,100.0:GFC0249,-0.0069471965103010125,1,ns
interaction_var:strain,0.5e-06:GFC0248,0.5e-06:GFC0249,-0.02261873720789473,1,ns
interaction_var:strain,0.5e-06:GFC0248,100.5e-06:GFC0249,-0.020626922919989882,1,ns
interaction_var:strain,0.5e-06:GFC0248,0.0:GFC0250,0.04232379331180408,1,ns
interaction_var:strain,0.5e-06:GFC0248,100.0:GFC0250,0.033406120401197226,1,ns
interaction_var:strain,0.5e-06:GFC0248,0.5e-06:GFC0250,-0.0032387759181385367,1,ns
interaction_var:strain,0.5e-06:GFC0248,100.5e-06:GFC0250,-0.008308479140247849,1,ns
interaction_var:strain,0.5e-06:GFC0248,0.0:GFC0251,0.0257883946618698,1,ns
interaction_var:strain,0.5e-06:GFC0248,100.0:GFC0251,0.02006492961056383,1,ns
interaction_var:strain,0.5e-06:GFC0248,0.5e-06:GFC0251,-0.0019846792920602263,1,ns
interaction_var:strain,0.5e-06:GFC0248,100.5e-06:GFC0251,0.009509494400261664,1,ns
interaction_var:strain,0.5e-06:GFC0248,0.0:GFC0252,0.03760200065444963,1,ns
interaction_var:strain,0.5e-06:GFC0248,100.0:GFC0252,0.03386257003959625,1,ns
interaction_var:strain,0.5e-06:GFC0248,0.5e-06:GFC0252,-0.012639195267275527,1,ns
interaction_var:strain,0.5e-06:GFC0248,100.5e-06:GFC0252,0.005922412234715485,1,ns
interaction_var:strain,0.5e-06:GFC0248,0.0:GFC0253,0.04500946608341494,1,ns
interaction_var:strain,0.5e-06:GFC0248,100.0:GFC0253,0.03784197187695043,1,ns
interaction_var:strain,0.5e-06:GFC0248,0.5e-06:GFC0253,0.00280069798564353,1,ns
interaction_var:strain,0.5e-06:GFC0248,100.5e-06:GFC0253,0.012333691829998161,1,ns
interaction_var:strain,0.5e-06:GFC0248,0.0:GFC0254,0.042603643350080767,1,ns
interaction_var:strain,0.5e-06:GFC0248,100.0:GFC0254,0.06003110105171505,0.986,ns
interaction_var:strain,0.5e-06:GFC0248,0.5e-06:GFC0254,0.004062584481569459,1,ns
interaction_var:strain,0.5e-06:GFC0248,100.5e-06:GFC0254,0.006977998211675912,1,ns
interaction_var:strain,0.5e-06:GFC0248,0.0:GFC0255,0.0466625379057628,1,ns
interaction_var:strain,0.5e-06:GFC0248,100.0:GFC0255,0.056174442521753576,0.997,ns
interaction_var:strain,0.5e-06:GFC0248,0.5e-06:GFC0255,7.926752893443467e-4,1,ns
interaction_var:strain,0.5e-06:GFC0248,100.5e-06:GFC0255,-0.00386077630325779,1,ns
interaction_var:strain,0.5e-06:GFC0248,0.0:GFC0256,0.04806220075294326,1,ns
interaction_var:strain,0.5e-06:GFC0248,100.0:GFC0256,0.043765386359883585,1,ns
interaction_var:strain,0.5e-06:GFC0248,0.5e-06:GFC0256,0.01295480289848952,1,ns
interaction_var:strain,0.5e-06:GFC0248,100.5e-06:GFC0256,-0.0031340217974540063,1,ns
interaction_var:strain,0.5e-06:GFC0248,0.0:GFC0257,0.04351662636674075,1,ns
interaction_var:strain,0.5e-06:GFC0248,100.0:GFC0257,0.0452911625652887,1,ns
interaction_var:strain,0.5e-06:GFC0248,0.5e-06:GFC0257,0.012100211422312074,1,ns
interaction_var:strain,0.5e-06:GFC0248,100.5e-06:GFC0257,0.011485320359367529,1,ns
interaction_var:strain,0.5e-06:GFC0248,0.0:GFC0258,0.038936560449141344,1,ns
interaction_var:strain,0.5e-06:GFC0248,100.0:GFC0258,0.05286906633961358,1,ns
interaction_var:strain,0.5e-06:GFC0248,0.5e-06:GFC0258,0.014889758994639929,1,ns
interaction_var:strain,0.5e-06:GFC0248,100.5e-06:GFC0258,0.02447819450180272,1,ns
interaction_var:strain,0.5e-06:GFC0248,0.0:SV01,0.06348517515815377,0.826,ns
interaction_var:strain,0.5e-06:GFC0248,100.0:SV01,0.043929078665810084,1,ns
interaction_var:strain,0.5e-06:GFC0248,0.5e-06:SV01,0.033480996711782396,1,ns
interaction_var:strain,0.5e-06:GFC0248,100.5e-06:SV01,0.001437873461225786,1,ns
interaction_var:strain,100.5e-06:GFC0248,0.0:GFC0249,0.020903139746787147,1,ns
interaction_var:strain,100.5e-06:GFC0248,100.0:GFC0249,0.004557247974343037,1,ns
interaction_var:strain,100.5e-06:GFC0248,0.5e-06:GFC0249,-0.01111429272325068,1,ns
interaction_var:strain,100.5e-06:GFC0248,100.5e-06:GFC0249,-0.009122478435345832,1,ns
interaction_var:strain,100.5e-06:GFC0248,0.0:GFC0250,0.05382823779644813,0.999,ns
interaction_var:strain,100.5e-06:GFC0248,100.0:GFC0250,0.044910564885841275,1,ns
interaction_var:strain,100.5e-06:GFC0248,0.5e-06:GFC0250,0.008265668566505513,1,ns
interaction_var:strain,100.5e-06:GFC0248,100.5e-06:GFC0250,0.003195965344396201,1,ns
interaction_var:strain,100.5e-06:GFC0248,0.0:GFC0251,0.03729283914651385,1,ns
interaction_var:strain,100.5e-06:GFC0248,100.0:GFC0251,0.03156937409520788,1,ns
interaction_var:strain,100.5e-06:GFC0248,0.5e-06:GFC0251,0.009519765192583823,1,ns
interaction_var:strain,100.5e-06:GFC0248,100.5e-06:GFC0251,0.021013938884905714,1,ns
interaction_var:strain,100.5e-06:GFC0248,0.0:GFC0252,0.04910644513909368,1,ns
interaction_var:strain,100.5e-06:GFC0248,100.0:GFC0252,0.0453670145242403,1,ns
interaction_var:strain,100.5e-06:GFC0248,0.5e-06:GFC0252,-0.0011347507826314773,1,ns
interaction_var:strain,100.5e-06:GFC0248,100.5e-06:GFC0252,0.017426856719359535,1,ns
interaction_var:strain,100.5e-06:GFC0248,0.0:GFC0253,0.05651391056805899,0.997,ns
interaction_var:strain,100.5e-06:GFC0248,100.0:GFC0253,0.04934641636159448,1,ns
interaction_var:strain,100.5e-06:GFC0248,0.5e-06:GFC0253,0.01430514247028758,1,ns
interaction_var:strain,100.5e-06:GFC0248,100.5e-06:GFC0253,0.02383813631464221,1,ns
interaction_var:strain,100.5e-06:GFC0248,0.0:GFC0254,0.054108087834724816,0.999,ns
interaction_var:strain,100.5e-06:GFC0248,100.0:GFC0254,0.0715355455363591,0.759,ns
interaction_var:strain,100.5e-06:GFC0248,0.5e-06:GFC0254,0.015567028966213509,1,ns
interaction_var:strain,100.5e-06:GFC0248,100.5e-06:GFC0254,0.018482442696319962,1,ns
interaction_var:strain,100.5e-06:GFC0248,0.0:GFC0255,0.05816698239040685,0.993,ns
interaction_var:strain,100.5e-06:GFC0248,100.0:GFC0255,0.06767888700639763,0.879,ns
interaction_var:strain,100.5e-06:GFC0248,0.5e-06:GFC0255,0.012297119773988396,1,ns
interaction_var:strain,100.5e-06:GFC0248,100.5e-06:GFC0255,0.0076436681813862595,1,ns
interaction_var:strain,100.5e-06:GFC0248,0.0:GFC0256,0.05956664523758731,0.988,ns
interaction_var:strain,100.5e-06:GFC0248,100.0:GFC0256,0.055269830844527634,0.998,ns
interaction_var:strain,100.5e-06:GFC0248,0.5e-06:GFC0256,0.02445924738313357,1,ns
interaction_var:strain,100.5e-06:GFC0248,100.5e-06:GFC0256,0.008370422687190043,1,ns
interaction_var:strain,100.5e-06:GFC0248,0.0:GFC0257,0.0550210708513848,0.998,ns
interaction_var:strain,100.5e-06:GFC0248,100.0:GFC0257,0.05679560704993275,0.996,ns
interaction_var:strain,100.5e-06:GFC0248,0.5e-06:GFC0257,0.023604655906956123,1,ns
interaction_var:strain,100.5e-06:GFC0248,100.5e-06:GFC0257,0.02298976484401158,1,ns
interaction_var:strain,100.5e-06:GFC0248,0.0:GFC0258,0.050441004933785394,1,ns
interaction_var:strain,100.5e-06:GFC0248,100.0:GFC0258,0.06437351082425763,0.945,ns
interaction_var:strain,100.5e-06:GFC0248,0.5e-06:GFC0258,0.02639420347928398,1,ns
interaction_var:strain,100.5e-06:GFC0248,100.5e-06:GFC0258,0.03598263898644677,1,ns
interaction_var:strain,100.5e-06:GFC0248,0.0:SV01,0.07498961964279782,0.336,ns
interaction_var:strain,100.5e-06:GFC0248,100.0:SV01,0.055433523150454134,0.982,ns
interaction_var:strain,100.5e-06:GFC0248,0.5e-06:SV01,0.044985441196426446,1,ns
interaction_var:strain,100.5e-06:GFC0248,100.5e-06:SV01,0.012942317945869836,1,ns
interaction_var:strain,0.0:GFC0249,100.0:GFC0249,-0.01634589177244411,1,ns
interaction_var:strain,0.0:GFC0249,0.5e-06:GFC0249,-0.03201743247003783,1,ns
interaction_var:strain,0.0:GFC0249,100.5e-06:GFC0249,-0.03002561818213298,1,ns
interaction_var:strain,0.0:GFC0249,0.0:GFC0250,0.032925098049660984,1,ns
interaction_var:strain,0.0:GFC0249,100.0:GFC0250,0.024007425139054128,1,ns
interaction_var:strain,0.0:GFC0249,0.5e-06:GFC0250,-0.012637471180281634,1,ns
interaction_var:strain,0.0:GFC0249,100.5e-06:GFC0250,-0.017707174402390946,1,ns
interaction_var:strain,0.0:GFC0249,0.0:GFC0251,0.016389699399726704,1,ns
interaction_var:strain,0.0:GFC0249,100.0:GFC0251,0.010666234348420733,1,ns
interaction_var:strain,0.0:GFC0249,0.5e-06:GFC0251,-0.011383374554203324,1,ns
interaction_var:strain,0.0:GFC0249,100.5e-06:GFC0251,1.107991381185669e-4,1,ns
interaction_var:strain,0.0:GFC0249,0.0:GFC0252,0.028203305392306532,1,ns
interaction_var:strain,0.0:GFC0249,100.0:GFC0252,0.024463874777453154,1,ns
interaction_var:strain,0.0:GFC0249,0.5e-06:GFC0252,-0.022037890529418624,1,ns
interaction_var:strain,0.0:GFC0249,100.5e-06:GFC0252,-0.0034762830274276124,1,ns
interaction_var:strain,0.0:GFC0249,0.0:GFC0253,0.03561077082127184,1,ns
interaction_var:strain,0.0:GFC0249,100.0:GFC0253,0.028443276614807333,1,ns
interaction_var:strain,0.0:GFC0249,0.5e-06:GFC0253,-0.006597997276499568,1,ns
interaction_var:strain,0.0:GFC0249,100.5e-06:GFC0253,0.002934996567855064,1,ns
interaction_var:strain,0.0:GFC0249,0.0:GFC0254,0.03320494808793767,1,ns
interaction_var:strain,0.0:GFC0249,100.0:GFC0254,0.050632405789571955,0.972,ns
interaction_var:strain,0.0:GFC0249,0.5e-06:GFC0254,-0.0053361107805736385,1,ns
interaction_var:strain,0.0:GFC0249,100.5e-06:GFC0254,-0.0024206970504671854,1,ns
interaction_var:strain,0.0:GFC0249,0.0:GFC0255,0.037263842643619705,1,ns
interaction_var:strain,0.0:GFC0249,100.0:GFC0255,0.04677574725961048,0.995,ns
interaction_var:strain,0.0:GFC0249,0.5e-06:GFC0255,-0.00860601997279875,1,ns
interaction_var:strain,0.0:GFC0249,100.5e-06:GFC0255,-0.013259471565400888,1,ns
interaction_var:strain,0.0:GFC0249,0.0:GFC0256,0.038663505490800165,1,ns
interaction_var:strain,0.0:GFC0249,100.0:GFC0256,0.03436669109774049,1,ns
interaction_var:strain,0.0:GFC0249,0.5e-06:GFC0256,0.003556107636346423,1,ns
interaction_var:strain,0.0:GFC0249,100.5e-06:GFC0256,-0.012532717059597104,1,ns
interaction_var:strain,0.0:GFC0249,0.0:GFC0257,0.034117931104597654,1,ns
interaction_var:strain,0.0:GFC0249,100.0:GFC0257,0.0358924673031456,1,ns
interaction_var:strain,0.0:GFC0249,0.5e-06:GFC0257,0.0027015161601689763,1,ns
interaction_var:strain,0.0:GFC0249,100.5e-06:GFC0257,0.0020866250972244316,1,ns
interaction_var:strain,0.0:GFC0249,0.0:GFC0258,0.029537865186998247,1,ns
interaction_var:strain,0.0:GFC0249,100.0:GFC0258,0.04347037107747048,0.999,ns
interaction_var:strain,0.0:GFC0249,0.5e-06:GFC0258,0.0054910637324968314,1,ns
interaction_var:strain,0.0:GFC0249,100.5e-06:GFC0258,0.015079499239659622,1,ns
interaction_var:strain,0.0:GFC0249,0.0:SV01,0.054086479896010675,0.56,ns
interaction_var:strain,0.0:GFC0249,100.0:SV01,0.03453038340366699,1,ns
interaction_var:strain,0.0:GFC0249,0.5e-06:SV01,0.0240823014496393,1,ns
interaction_var:strain,0.0:GFC0249,100.5e-06:SV01,-0.007960821800917312,1,ns
interaction_var:strain,100.0:GFC0249,0.5e-06:GFC0249,-0.015671540697593717,1,ns
interaction_var:strain,100.0:GFC0249,100.5e-06:GFC0249,-0.01367972640968887,1,ns
interaction_var:strain,100.0:GFC0249,0.0:GFC0250,0.049270989822105093,0.984,ns
interaction_var:strain,100.0:GFC0249,100.0:GFC0250,0.04035331691149824,1,ns
interaction_var:strain,100.0:GFC0249,0.5e-06:GFC0250,0.0037084205921624758,1,ns
